	pred_self	date_self	true_self	H_self	beta_self	gamma_self	omega_self	lambda_self	loss_self	err_self
45	2.573629362766017	2014-04-03	2.5930133911138515	0.41561839049664073	0.9999999845735632	0.9999999943614718	-0.000332355206168527	1.351767137646675	3.2241833509880866e-15	0.01938402834783437
46	2.6144100410859963	2014-04-04	2.6361960973342264	0.3796972901830568	0.9999999536867131	0.9999999937756685	-0.0008110209926015972	1.3567076325416565	2.7685296090888497e-14	0.021786056248230157
47	2.6756074747538365	2014-04-07	2.745345985845907	0.34340625847379125	0.999999892523103	0.9999999641794163	-0.0011366998553236929	1.3592795580625534	1.4586023049809323e-13	0.06973851109207052
48	2.8387556443989594	2014-04-08	2.7006898466959175	0.3505723675015676	0.999999890576412	0.9999999404448832	-0.0010654720023308521	1.355136662721634	1.764909050674022e-13	0.13806579770304195
49	2.6561996750819796	2014-04-09	2.626116818339524	0.4087353911168031	0.9999997689170236	0.9999999795081562	-0.00045932834144588475	1.3527611643075943	6.783504135121935e-13	0.03008285674245581
50	2.5580588584530886	2014-04-10	2.7656899805486246	0.3692073601206671	0.9999999497287885	0.9999999881311841	-0.0009743598575215357	1.3539023995399475	3.294561913814878e-14	0.20763112209553602
51	2.8938811710518886	2014-04-11	2.834976494674597	0.35764932628247176	0.9999998897108275	0.9999999778618949	-0.000976034698209673	1.349412202835083	1.5104639297449337e-13	0.058904676377291576
52	2.893430775776969	2014-04-14	2.779440197188883	0.3840939473197305	0.9999999238974878	0.9999999549694826	-0.0007471992135036309	1.3481453955173492	9.821702553298345e-14	0.1139905785880857
53	2.723972848674468	2014-04-15	2.7479117345273405	0.37754849474955254	0.9999999451763688	0.9999999913171477	-0.0007871761190195274	1.344519630074501	4.5915233506870977e-14	0.023938885852872627
54	2.718165070737052	2014-04-16	2.6518325211039815	0.382537746444015	0.9999999256859753	0.9999999559464061	-0.0007279411343289795	1.3427179902791977	9.465642579659628e-14	0.06633254963307067
55	2.5636540207661387	2014-04-17	2.5922651681085	0.3990263895911265	0.9999999669563711	0.9999999927680432	-0.0005239531319552069	1.3406590819358826	1.4856814787936993e-14	0.028611147342361143
56	2.5456256688584746	2014-04-21	2.583997552432231	0.3672061008824303	0.9999999605640759	0.9999999928975751	-0.0008631373013104314	1.3426396250724792	2.0867867081241076e-14	0.03837188357375654
57	2.5833911941293177	2014-04-22	2.579458966729223	0.3683722396311148	0.9999999771905181	0.9999999888964004	-0.0006778445994246075	1.3456015884876251	6.659179710027311e-15	0.003932227400094579
58	2.5790394807868644	2014-04-23	2.5855058483441162	0.39204105652667204	0.9999999482361376	0.9999999705882621	-0.0003864280125337996	1.3496976792812347	6.055732501632737e-14	0.006466367557251829
59	2.5926931913461715	2014-04-24	2.589266665112243	0.4140501282089488	0.9999999640081775	0.9999999925927952	-0.00024767351264461763	1.3520143032073975	1.8020473715288397e-14	0.003426526233928584
60	2.593618315416962	2014-04-25	2.643333886382519	0.4174678770535992	0.9999999063532441	0.9999999844026647	-0.00026896027065134286	1.3522400557994843	1.0844344722182583e-13	0.04971557096555701
61	2.695005683685545	2014-04-28	2.6369121732688705	0.394965842580505	0.9999999514412103	0.9999999684865676	-0.00046898647704895287	1.352781593799591	5.630907107306531e-14	0.058093510416674654
62	2.6305726896274138	2014-04-29	2.6181254935742233	0.41028357161976614	0.9999999914748133	0.9999999876117285	-0.0003399738400956353	1.3549686670303345	1.532413068297545e-15	0.012447196053190446
63	2.6008139827215038	2014-04-30	2.596000697293587	0.40625614040663066	0.9999999570145509	0.9999999708040004	-0.00040856049811903303	1.3551150262355804	5.0130270190165314e-14	0.004813285427916814
64	2.5768139915172865	2014-05-01	2.583997552432231	0.3969381528296645	0.9999999700148384	0.999999985703721	-0.0005686938391065996	1.3574139922857285	1.6011696344979057e-14	0.007183560914944653
65	2.5757782891101173	2014-05-02	2.558002204858551	0.37073563263459913	0.9999998946739393	0.9999999768869703	-0.0009204699918472174	1.3635132014751434	1.3738478683965532e-13	0.017776084251566182
66	2.5376176228153002	2014-05-05	2.587011872725154	0.3756879835697252	0.9999999179366786	0.999999972399188	-0.0008773409459922292	1.3618310987949371	8.390798513204715e-14	0.04939424990985364
67	2.616080231377505	2014-05-06	2.624668592163159	0.3618976482783305	0.9999999058378709	0.9999999443687575	-0.0009034041870779469	1.3594877868890762	1.3396721962191106e-13	0.008588360785654281
68	2.658953167922479	2014-05-07	2.5952547069568657	0.3430422829026684	0.9999998805422345	0.9999999326774006	-0.0011170514834960919	1.3612767308950424	1.9798161092652403e-13	0.06369846096561327
69	2.567823482131379	2014-05-08	2.5974910105351463	0.3736795922764475	0.9999999618300419	0.9999999926498899	-0.0008626559595761099	1.3626691102981567	1.9240702741736212e-14	0.029667528403767296
70	2.600133830189456	2014-05-09	2.558776498354456	0.3563691646895449	0.9999998939485165	0.9999999707180347	-0.0010848840072333436	1.3682046085596085	1.3582927034178324e-13	0.04135733183500001
71	2.527371378672602	2014-05-12	2.503891949699081	0.31876272612022016	0.9999998689203031	0.9999999697143547	-0.001468721957069612	1.3718892931938171	2.076520748123687e-13	0.023479428973521177
72	2.4646234207331763	2014-05-13	2.495681722955959	0.3160311704252024	0.999999827507674	0.9999999027697863	-0.0014916867337159494	1.3677326291799545	3.720107759497877e-13	0.031058302222782608
73	2.4984185367553597	2014-05-14	2.498973906999436	0.31023316746436447	0.9999998406728413	0.9999998873167962	-0.0015508055717968498	1.3689493238925934	3.253836629578072e-13	0.0005553702440761477
74	2.505535396629237	2014-05-15	2.5779415157551897	0.32930374278826974	0.9999997877988029	0.9999999354036917	-0.0019365416805329442	1.3761353194713593	5.114669474091307e-13	0.07240611912595263
75	2.6506844388474207	2014-05-16	2.5209170873110334	0.3414067639397322	0.9999997326327358	0.9999998494949847	-0.002040163991763211	1.3734857887029648	8.186563620170455e-13	0.1297673515363873
76	2.4703134757085996	2014-05-19	2.519308076505333	0.3179770426642668	0.9999998844782804	0.999999965642512	-0.0015191546569216022	1.3714357763528824	1.4763097693116874e-13	0.048994600796733234
77	2.5210146171233805	2014-05-20	2.561867690924129	0.3100233203595611	0.9999997980681371	0.9999998826023222	-0.0016084716652227924	1.3744537979364395	4.703020172884211e-13	0.04085307380074843
78	2.6009210375468492	2014-05-21	2.477378383367209	0.3059238687654734	0.9999998001897067	0.9999999000288012	-0.0015860506282891602	1.3705620914697647	4.5285408008136224e-13	0.12354265417964028
79	2.40496221495369	2014-05-22	2.4874035299865875	0.31805639123189533	0.9999998749803242	0.9999999669680194	-0.0014466821424968003	1.367569237947464	1.680799326574895e-13	0.08244131503289776
80	2.499962999398215	2014-05-23	2.4300984132930052	0.3127478797669666	0.9999998099963561	0.9999998950903284	-0.001492112224016995	1.3677782714366913	4.050534964560046e-13	0.06986458610520963
81	2.385794836372407	2014-05-27	2.4432162227337915	0.32612146447112034	0.9999998513529738	0.9999999657413905	-0.00136052976746792	1.3656163662672043	2.365922802419206e-13	0.057421386361384386
82	2.4583543972041064	2014-05-28	2.457877977400081	0.33259523502370847	0.9999997351842427	0.9999998513460628	-0.0019182296005561955	1.3708146214485168	7.474563121198816e-13	0.000476419804025241
83	2.472434772672224	2014-05-29	2.448415541205585	0.3363868006079463	0.9999997301093688	0.9999998396078154	-0.0019107465063743223	1.3689807057380676	7.592408840351675e-13	0.024019231466638757
84	2.4398877116922186	2014-05-30	2.4336133554004498	0.3722731222592538	0.9999996390515131	0.9999997877328329	-0.0023279734814950315	1.375647872686386	1.3034705106332377e-12	0.006274356291768868
85	2.4211930900445604	2014-06-02	2.449279472144849	0.37109689633187254	0.9999996499323569	0.9999998029628645	-0.002252754324819445	1.3759921342134476	1.1997881205394772e-12	0.028086382100288798
86	2.4648498048366694	2014-06-03	2.4740142086215764	0.3507535834437799	0.999999729667576	0.9999999190937905	-0.002031916021408238	1.3781906515359879	7.073289921448706e-13	0.009164403784907016
87	2.496138246528985	2014-06-04	2.4915511925066687	0.3094430856760168	0.9999998191794617	0.9999999514173249	-0.0016060422105971441	1.3797533959150314	3.09828642371478e-13	0.004587054022316295
88	2.505047126771909	2014-06-05	2.457877977400081	0.3111888928704778	0.9999998614730711	0.9999999622616662	-0.0015305069666992493	1.379408374428749	1.8248913426577128e-13	0.047169149371828034
89	2.4272644632434663	2014-06-06	2.373043556642607	0.3169981583620127	0.9999997913838409	0.999999880805464	-0.001444051391521168	1.3780750036239624	4.2440912091190984e-13	0.05422090660085921
90	2.303056677849083	2014-06-09	2.411439497906128	0.32593794378422275	0.9999997712618625	0.9999999273069854	-0.0018669219486127878	1.3794978260993958	4.769039738168225e-13	0.10838282005704514
91	2.450273677223011	2014-06-10	2.39698576841553	0.3060848110365096	0.9999997549672983	0.9999998605336364	-0.0016146990225610826	1.3800117820501328	5.61518826449214e-13	0.053287908807481355
92	2.3853676444979435	2014-06-11	2.451005098112319	0.3371384174608938	0.9999997633334948	0.9999999030809025	-0.001997527706093424	1.3859092444181442	4.953954666661114e-13	0.06563745361437556
93	2.500843133434603	2014-06-12	2.5305171610400525	0.31386574442127857	0.9999998248125596	0.9999999663494277	-0.001551084407532665	1.3851965814828873	2.745766370548897e-13	0.02967402760544946
94	2.595510793795362	2014-06-13	2.4997952622817508	0.3215339417699412	0.9999998355990101	0.9999999553960947	-0.0014486653279099735	1.3816307187080383	2.3741936175094883e-13	0.09571553151361112
95	2.4691242097364334	2014-06-16	2.5376572151735295	0.35828604001012143	0.9999998758294398	0.9999999306964757	-0.0008848991919618177	1.3809822052717209	1.6106206210678255e-13	0.06853300543709606
96	2.5705928410210435	2014-06-17	2.4898941912990393	0.35270727361261234	0.9999998973611669	0.9999999720274031	-0.0009009584660715627	1.377479150891304	9.605491513232277e-14	0.08069864972200413
97	2.444510368557562	2014-06-18	2.3617969526258915	0.36447991227007787	0.9999999168242741	1.0000002142652593	-0.0006476944154249033	1.377432033419609	2.019133883780745e-13	0.08271341593167048
98	2.256086688911493	2014-06-19	2.362739015813793	0.31939285857180605	0.9999998628783304	0.9999999617733432	-0.0012628041945008505	1.377808928489685	1.635296676354449e-13	0.10665232690229987
99	2.36881913565158	2014-06-20	2.3841650799864684	0.3637025046949741	0.9999999417426951	0.9999999822894994	-0.0008540155887225356	1.382302924990654	3.7302981287541254e-14	0.01534594433488845
100	2.406014639597291	2014-06-23	2.3960754360813845	0.32817966875177174	0.9999998482362698	0.999999950687593	-0.0013314620473923768	1.3868960738182068	2.0029872452842214e-13	0.009939203515906492
101	2.407670460718726	2014-06-24	2.495681722955959	0.33696364061603035	0.9999998789893167	0.9999999676323272	-0.0012044593168684045	1.388397753238678	1.2810073675924472e-13	0.0880112622372331
102	2.5835799319995782	2014-06-25	2.4501426573516603	0.3454342536178096	0.9999998303892365	0.999999904569921	-0.0011531186646494829	1.38364577293396	2.75124666920263e-13	0.133437274647918
103	2.405370783514661	2014-06-26	2.453587966530573	0.34472027028597896	0.9999997975180506	0.9999999071219964	-0.0012104959962830008	1.3810796588659286	3.5215501207378634e-13	0.048217183015911935
104	2.456935806276632	2014-06-27	2.421256622711544	0.3908159485986311	0.9999999447661315	0.9999999809479935	-0.0006406553699342	1.38310968875885	2.971712568317259e-14	0.035679183565088035
105	2.390963740924475	2014-06-30	2.448415541205585	0.4036705702332744	0.9999999469305356	0.9999999865988516	-0.0005634028946699858	1.3816315680742264	2.5481627690682984e-14	0.05745180028111019
106	2.4749539618910097	2014-07-01	2.411439497906128	0.4001620929007341	0.999999925013318	0.999999954761387	-0.0005471727740383563	1.3789512813091278	7.66245095221669e-14	0.0635144639848817
107	2.3776743233861772	2014-07-02	2.3813962734183356	0.37210908494602607	0.9999999587249593	0.9999999863944558	-0.0007475392074221578	1.3806088417768478	1.7205192400932665e-14	0.003721950032158361
108	2.3562630436717544	2014-07-03	2.334083760053417	0.37910107884904615	0.9999997781466484	0.9999999215068924	-0.0006587593252796106	1.3796356916427612	5.360688805102323e-13	0.022179283618337653
109	2.2956149869333933	2014-07-07	2.427454075039915	0.37161819683238284	0.9999999024320081	0.9999999740063215	-0.00086390455328766	1.380553275346756	8.596839080841921e-14	0.1318390881065219
110	2.5176056784428305	2014-07-08	2.4832385926873033	0.35852789746563546	0.9999998935349841	0.9999999710466025	-0.0010292692914721877	1.3791699707508087	1.032150830209698e-13	0.03436708575552716
111	2.5331171109793784	2014-07-09	2.4553061800117097	0.37305585708646966	0.9999999386584639	0.9999999787321053	-0.0008644861939891436	1.3776857256889343	3.4003647240700874e-14	0.07781093096766867
112	2.4278016751286424	2014-07-10	2.532902848056256	0.3620168662423716	0.9999998986101075	0.9999999811389423	-0.0009519261063984878	1.377436637878418	9.361135821193615e-14	0.10510117292761345
113	2.60488051366902	2014-07-11	2.4915511925066687	0.3900484958311555	0.9999999638261124	0.9999999877360646	-0.0005912415153355582	1.3763640224933624	1.8160153234489102e-14	0.11332932116235117
114	2.4509574864543415	2014-07-14	2.469793011977952	0.38178243747932356	0.9999999051895591	0.9999999669629951	-0.0006814942773207438	1.3750997632741928	1.0451642622529619e-13	0.018835525523610563
115	2.4497552446948068	2014-07-15	2.481567748522486	0.39762648115047705	0.9999999280486062	0.9999999568611501	-0.000534090070485607	1.3759630769491196	7.363645252893193e-14	0.031812503827679084
116	2.4932442238726273	2014-07-16	2.3978952727983707	0.4053728359525537	0.9999999378294352	0.9999999614020139	-0.00045806619279441767	1.3764132857322693	6.137038437350628e-14	0.09534895107425667
117	2.319070726200178	2014-07-17	2.6769034721053733	0.413818993683202	0.9999999601840083	0.9999999723006865	-0.0002810649456324945	1.37411829829216	4.195105366710076e-14	0.3578327459051951
118	2.943762847251836	2014-07-18	2.4898941912990393	0.4054860028665894	0.9999999407883956	0.9999999851145467	-0.0004888173926621531	1.3986542075872421	3.272532833731248e-14	0.45386865595279646
119	2.3107268076372245	2014-07-21	2.550226115908643	0.3667670112949219	0.9999998740118802	1.000000054723027	-0.001031988511463451	1.4052738100290298	2.1623219170126606e-13	0.23949930827141852
120	2.6068777742178715	2014-07-22	2.50470927708418	0.3390120517675676	0.9999998274995463	0.9999999280020817	-0.0014146645991213623	1.407255381345749	2.6567445514971076e-13	0.10216849713369136
121	2.4623807277231884	2014-07-23	2.444084655267745	0.3489697082301477	0.9999998295663761	0.9999998577826108	-0.0011911887360145214	1.4072738885879517	3.109345490513081e-13	0.01829607245544329
122	2.390026526407096	2014-07-24	2.4714836294558595	0.3854708895327219	0.9999999744286658	0.9999999882940908	-0.0008014539441640826	1.4069116115570068	9.247316555726809e-15	0.08145710304876363
123	2.4989691208552474	2014-07-25	2.540814281726296	0.4001221205286842	0.9999999692948514	0.9999999888467282	-0.0006101918072757735	1.407825082540512	1.61206599134673e-14	0.041845160871048837
124	2.6050397622783645	2014-07-28	2.5305171610400525	0.3689389355285481	0.9999998729159807	0.9999999660191927	-0.0009195422262965984	1.4090268015861511	1.4290851335260619e-13	0.074522601238312
125	2.519943998540589	2014-07-29	2.5862591440482876	0.3537229035963555	0.9999998474530214	1.000000110649312	-0.0011176890444441437	1.4133599996566772	2.818712984654264e-13	0.06631514550769868
126	2.6348498882843403	2014-07-30	2.5900171341906173	0.3524277811610322	0.9999998348652188	0.999999906513592	-0.0011268864127623312	1.408437430858612	2.62203153906254e-13	0.044832754093723004
127	2.5910687944391864	2014-07-31	2.830267833826459	0.3765001696753543	0.9999998862512058	1.0000000290833175	-0.0008245206043926725	1.4129105061292648	1.407411733512505e-13	0.23919903938727272
128	3.057817219462242	2014-08-01	2.834976494674597	0.41949346232777796	0.9999999946120518	0.9999999916320707	-0.0003584066566924742	1.4255965054035187	7.423057789805267e-15	0.22284072478764516
129	2.8339351080523256	2014-08-04	2.716018370751387	0.4128817591326425	0.9999999397769395	0.9999999853797752	-0.0004363923800870407	1.427646428346634	3.1561340791519586e-14	0.11791673730093866
130	2.598592360488083	2014-08-05	2.825536896557877	0.4085574920795203	0.9999999426943527	0.999999983386724	-0.0004468586517025015	1.422049731016159	2.8599082098590555e-14	0.22694453606979392
131	2.929430003380817	2014-08-06	2.7954503913830435	0.4147884131521313	0.999999950842077	0.9999999824329278	-0.00027486480764867867	1.4194597005844116	2.1769120594712532e-14	0.13397961199777342
132	2.76510774834338	2014-08-07	2.8130106367386967	0.4194984373345266	0.9999999903207987	0.999999996863707	-0.0002638543003459339	1.4164003729820251	1.0664993527368902e-15	0.047902888395316534
133	2.829421652459207	2014-08-08	2.758109400974947	0.4385951963807925	0.9999999949003208	0.9999999948335208	-0.0001189541369471562	1.4175430834293365	2.5617446196370866e-15	0.0713122514842599
134	2.7035339169123596	2014-08-11	2.655352412101761	0.46652011623620987	1.0000002543868531	1.0000003202049932	0.00017483167298439813	1.4170719981193542	6.884851643414414e-13	0.048181504810598685
135	2.5552225548883434	2014-08-12	2.6483001966964363	0.44758250543884515	0.999999998733964	0.9999999950768097	-0.00014790852133310557	1.4183244109153748	4.05856922054505e-15	0.09307764180809297
136	2.642132454945763	2014-08-13	2.5572273113676265	0.4534404316354037	0.9999999969387322	0.9999999904471555	-8.848455557949907e-05	1.4190157502889633	3.856949474594893e-15	0.0849051435781365
137	2.469162803532174	2014-08-14	2.519308076505333	0.45149694998652784	0.9999999979222274	0.9999999955921285	4.751666870446501e-06	1.4150514900684357	4.964898940899517e-15	0.05014527297315885
138	2.4827813224173045	2014-08-15	2.5764217586237734	0.46795758438629304	1.000000012601298	1.0000000024150457	0.0002464389138573859	1.4153800159692764	1.4050594260645904e-15	0.09364043620646889
139	2.633502720190377	2014-08-18	2.511223958105374	0.4636094198049167	0.999999932801956	0.9999999966650903	7.99021719808629e-05	1.4151493906974792	4.3644100232167675e-14	0.12227876208500321
140	2.4485705795871824	2014-08-19	2.502255288122613	0.4411030353601452	0.9999999943162423	0.9999999923265482	-0.00019728034906041792	1.4164404273033142	6.891816898845304e-15	0.053684708535430836
141	2.4952878953261677	2014-08-20	2.4664031782234406	0.4329847869216926	0.9999999465972929	0.9999999837167621	-0.0002228858207712547	1.4162324666976929	2.6376109986174837e-14	0.02888471710272711
142	2.4349577831417872	2014-08-21	2.464703942470481	0.4159965795924295	0.9999999495656575	0.9999999874515534	-0.0004442346613811642	1.418557584285736	2.391586750195469e-14	0.029746159328693622
143	2.464679523269206	2014-08-22	2.4397349311412793	0.4342547858175026	0.9999999971938124	1.000000001421491	-0.000245852462847937	1.4223576486110687	3.2045198480690364e-15	0.024944592127926768
144	2.4181613477603148	2014-08-25	2.4595888418037104	0.4198838062838612	0.9999999256011927	0.9999999554868453	-0.0005457054941689496	1.4269402027130127	7.622567002835601e-14	0.04142749404339563
145	2.479883187464432	2014-08-26	2.453587966530573	0.4223988861378641	0.9999999933536488	0.9999999870864174	-0.0005825451553582734	1.4258401840925217	7.146640128475597e-16	0.026295220933858943
146	2.449265604660872	2014-08-27	2.4664031782234406	0.40343758718514944	0.999999898252226	0.999999963786856	-0.0007215710223348075	1.4295327812433243	1.2356643111632648e-13	0.01713757356256851
147	2.4794920263860103	2014-08-28	2.489064659936664	0.3797652830612242	0.9999998760631127	0.9999999053444006	-0.0009014874877277957	1.433127522468567	1.7661289802756753e-13	0.00957263355065363
148	2.5111057555641723	2014-08-29	2.4832385926873033	0.38475116666699166	0.9999999619090221	0.9999999835482976	-0.0008228442246540693	1.4324221014976501	1.5516525727211316e-14	0.027867162876868967
